Employer_ID,Week_Num,Participant_ID,Education_Level,Age_Group
1789,29,265,Bachelors,41-50
1789,29,343,Bachelors,41-50
1789,29,347,Bachelors,21-30
1789,29,494,High School or College,31-40
1789,29,552,Graduate,51-60
1789,29,980,High School or College,51-60
1789,30,265,Bachelors,41-50
1789,30,343,Bachelors,41-50
1789,30,347,Bachelors,21-30
1789,30,494,High School or College,31-40
1789,30,552,Graduate,51-60
1789,30,980,High School or College,51-60
1789,31,265,Bachelors,41-50
1789,31,343,Bachelors,41-50
1789,31,347,Bachelors,21-30
1789,31,494,High School or College,31-40
1789,31,552,Graduate,51-60
1789,31,980,High School or College,51-60
1789,32,265,Bachelors,41-50
1789,32,343,Bachelors,41-50
1789,32,347,Bachelors,21-30
1789,32,494,High School or College,31-40
1789,32,552,Graduate,51-60
1789,32,980,High School or College,51-60
1789,33,265,Bachelors,41-50
1789,33,343,Bachelors,41-50
1789,33,347,Bachelors,21-30
1789,33,494,High School or College,31-40
1789,33,552,Graduate,51-60
1789,33,980,High School or College,51-60
1789,34,265,Bachelors,41-50
1789,34,343,Bachelors,41-50
1789,34,347,Bachelors,21-30
1789,34,494,High School or College,31-40
1789,34,552,Graduate,51-60
1789,34,980,High School or College,51-60
1789,35,265,Bachelors,41-50
1789,35,343,Bachelors,41-50
1789,35,347,Bachelors,21-30
1789,35,494,High School or College,31-40
1789,35,552,Graduate,51-60
1789,35,980,High School or College,51-60
1789,36,265,Bachelors,41-50
1789,36,343,Bachelors,41-50
1789,36,347,Bachelors,21-30
1789,36,494,High School or College,31-40
1789,36,552,Graduate,51-60
1789,36,980,High School or College,51-60
1789,37,265,Bachelors,41-50
1789,37,343,Bachelors,41-50
1789,37,347,Bachelors,21-30
1789,37,494,High School or College,31-40
1789,37,552,Graduate,51-60
1789,37,980,High School or College,51-60
1789,38,265,Bachelors,41-50
1789,38,343,Bachelors,41-50
1789,38,347,Bachelors,21-30
1789,38,494,High School or College,31-40
1789,38,552,Graduate,51-60
1789,38,980,High School or College,51-60
1789,39,265,Bachelors,41-50
1789,39,343,Bachelors,41-50
1789,39,347,Bachelors,21-30
1789,39,494,High School or College,31-40
1789,39,552,Graduate,51-60
1789,39,980,High School or College,51-60
1789,40,265,Bachelors,41-50
1789,40,343,Bachelors,41-50
1789,40,347,Bachelors,21-30
1789,40,494,High School or College,31-40
1789,40,552,Graduate,51-60
1789,40,980,High School or College,51-60
1789,41,265,Bachelors,41-50
1789,41,343,Bachelors,41-50
1789,41,347,Bachelors,21-30
1789,41,494,High School or College,31-40
1789,41,552,Graduate,51-60
1789,41,980,High School or College,51-60
1789,42,265,Bachelors,41-50
1789,42,343,Bachelors,41-50
1789,42,347,Bachelors,21-30
1789,42,494,High School or College,31-40
1789,42,552,Graduate,51-60
1789,42,980,High School or College,51-60
1789,43,265,Bachelors,41-50
1789,43,343,Bachelors,41-50
1789,43,347,Bachelors,21-30
1789,43,494,High School or College,31-40
1789,43,552,Graduate,51-60
1789,43,980,High School or College,51-60
1789,44,265,Bachelors,41-50
1789,44,343,Bachelors,41-50
1789,44,347,Bachelors,21-30
1789,44,494,High School or College,31-40
1789,44,552,Graduate,51-60
1789,44,980,High School or College,51-60
1789,45,265,Bachelors,41-50
1789,45,343,Bachelors,41-50
1789,45,347,Bachelors,21-30
1789,45,494,High School or College,31-40
1789,45,552,Graduate,51-60
1789,45,980,High School or College,51-60
1789,46,265,Bachelors,41-50
1789,46,343,Bachelors,41-50
1789,46,347,Bachelors,21-30
1789,46,494,High School or College,31-40
1789,46,552,Graduate,51-60
1789,46,980,High School or College,51-60
1789,47,265,Bachelors,41-50
1789,47,343,Bachelors,41-50
1789,47,347,Bachelors,21-30
1789,47,494,High School or College,31-40
1789,47,552,Graduate,51-60
1789,47,980,High School or College,51-60
1789,48,265,Bachelors,41-50
1789,48,343,Bachelors,41-50
1789,48,347,Bachelors,21-30
1789,48,494,High School or College,31-40
1789,48,552,Graduate,51-60
1789,48,980,High School or College,51-60
1789,49,265,Bachelors,41-50
1789,49,343,Bachelors,41-50
1789,49,347,Bachelors,21-30
1789,49,494,High School or College,31-40
1789,49,552,Graduate,51-60
1789,49,980,High School or College,51-60
1789,50,265,Bachelors,41-50
1789,50,343,Bachelors,41-50
1789,50,347,Bachelors,21-30
1789,50,494,High School or College,31-40
1789,50,552,Graduate,51-60
1789,50,980,High School or College,51-60
1789,51,265,Bachelors,41-50
1789,51,343,Bachelors,41-50
1789,51,347,Bachelors,21-30
1789,51,494,High School or College,31-40
1789,51,552,Graduate,51-60
1789,51,980,High School or College,51-60
1789,52,265,Bachelors,41-50
1789,52,343,Bachelors,41-50
1789,52,347,Bachelors,21-30
1789,52,494,High School or College,31-40
1789,52,552,Graduate,51-60
1789,52,980,High School or College,51-60
1789,53,265,Bachelors,41-50
1789,53,343,Bachelors,41-50
1789,53,347,Bachelors,21-30
1789,53,494,High School or College,31-40
1789,53,552,Graduate,51-60
1789,53,980,High School or College,51-60
1789,54,265,Bachelors,41-50
1789,54,343,Bachelors,41-50
1789,54,347,Bachelors,21-30
1789,54,494,High School or College,31-40
1789,54,552,Graduate,51-60
1789,54,980,High School or College,51-60
1789,55,265,Bachelors,41-50
1789,55,343,Bachelors,41-50
1789,55,347,Bachelors,21-30
1789,55,494,High School or College,31-40
1789,55,552,Graduate,51-60
1789,55,980,High School or College,51-60
1789,56,265,Bachelors,41-50
1789,56,343,Bachelors,41-50
1789,56,347,Bachelors,21-30
1789,56,494,High School or College,31-40
1789,56,552,Graduate,51-60
1789,56,980,High School or College,51-60
1789,57,265,Bachelors,41-50
1789,57,343,Bachelors,41-50
1789,57,347,Bachelors,21-30
1789,57,494,High School or College,31-40
1789,57,552,Graduate,51-60
1789,57,980,High School or College,51-60
1789,58,265,Bachelors,41-50
1789,58,343,Bachelors,41-50
1789,58,347,Bachelors,21-30
1789,58,494,High School or College,31-40
1789,58,552,Graduate,51-60
1789,58,980,High School or College,51-60
1789,59,265,Bachelors,41-50
1789,59,343,Bachelors,41-50
1789,59,347,Bachelors,21-30
1789,59,494,High School or College,31-40
1789,59,552,Graduate,51-60
1789,59,980,High School or College,51-60
1789,60,265,Bachelors,41-50
1789,60,343,Bachelors,41-50
1789,60,347,Bachelors,21-30
1789,60,494,High School or College,31-40
1789,60,552,Graduate,51-60
1789,60,980,High School or College,51-60
1789,61,265,Bachelors,41-50
1789,61,343,Bachelors,41-50
1789,61,347,Bachelors,21-30
1789,61,494,High School or College,31-40
1789,61,552,Graduate,51-60
1789,61,980,High School or College,51-60
1789,62,265,Bachelors,41-50
1789,62,343,Bachelors,41-50
1789,62,347,Bachelors,21-30
1789,62,494,High School or College,31-40
1789,62,552,Graduate,51-60
1789,62,980,High School or College,51-60
1789,63,265,Bachelors,41-50
1789,63,343,Bachelors,41-50
1789,63,347,Bachelors,21-30
1789,63,494,High School or College,31-40
1789,63,552,Graduate,51-60
1789,63,980,High School or College,51-60
1789,64,265,Bachelors,41-50
1789,64,343,Bachelors,41-50
1789,64,347,Bachelors,21-30
1789,64,494,High School or College,31-40
1789,64,552,Graduate,51-60
1789,64,980,High School or College,51-60
1789,65,265,Bachelors,41-50
1789,65,343,Bachelors,41-50
1789,65,347,Bachelors,21-30
1789,65,494,High School or College,31-40
1789,65,552,Graduate,51-60
1789,65,980,High School or College,51-60
1790,1,379,High School or College,31-40
1790,1,724,Low,41-50
1790,1,801,Graduate,41-50
1790,1,834,High School or College,21-30
1790,1,851,Graduate,<21
1790,1,896,High School or College,21-30
1790,1,949,High School or College,<21
1790,1,954,Bachelors,41-50
1790,2,379,High School or College,31-40
1790,2,724,Low,41-50
1790,2,801,Graduate,41-50
1790,2,851,Graduate,<21
1790,2,949,High School or College,<21
1790,2,954,Bachelors,41-50
1790,3,379,High School or College,31-40
1790,3,724,Low,41-50
1790,3,801,Graduate,41-50
1790,3,851,Graduate,<21
1790,3,949,High School or College,<21
1790,3,954,Bachelors,41-50
1790,4,379,High School or College,31-40
1790,4,724,Low,41-50
1790,4,801,Graduate,41-50
1790,4,851,Graduate,<21
1790,4,949,High School or College,<21
1790,4,954,Bachelors,41-50
1790,5,379,High School or College,31-40
1790,5,724,Low,41-50
1790,5,801,Graduate,41-50
1790,5,851,Graduate,<21
1790,5,949,High School or College,<21
1790,5,954,Bachelors,41-50
1790,6,379,High School or College,31-40
1790,6,724,Low,41-50
1790,6,801,Graduate,41-50
1790,6,851,Graduate,<21
1790,6,949,High School or College,<21
1790,6,954,Bachelors,41-50
1790,7,379,High School or College,31-40
1790,7,724,Low,41-50
1790,7,801,Graduate,41-50
1790,7,851,Graduate,<21
1790,7,949,High School or College,<21
1790,7,954,Bachelors,41-50
1790,8,379,High School or College,31-40
1790,8,724,Low,41-50
1790,8,801,Graduate,41-50
1790,8,851,Graduate,<21
1790,8,949,High School or College,<21
1790,8,954,Bachelors,41-50
1790,9,379,High School or College,31-40
1790,9,724,Low,41-50
1790,9,801,Graduate,41-50
1790,9,851,Graduate,<21
1790,9,949,High School or College,<21
1790,9,954,Bachelors,41-50
1790,10,379,High School or College,31-40
1790,10,724,Low,41-50
1790,10,801,Graduate,41-50
1790,10,851,Graduate,<21
1790,10,949,High School or College,<21
1790,10,954,Bachelors,41-50
1790,11,379,High School or College,31-40
1790,11,724,Low,41-50
1790,11,801,Graduate,41-50
1790,11,851,Graduate,<21
1790,11,949,High School or College,<21
1790,11,954,Bachelors,41-50
1790,12,379,High School or College,31-40
1790,12,724,Low,41-50
1790,12,801,Graduate,41-50
1790,12,851,Graduate,<21
1790,12,949,High School or College,<21
1790,12,954,Bachelors,41-50
1790,13,379,High School or College,31-40
1790,13,724,Low,41-50
1790,13,801,Graduate,41-50
1790,13,851,Graduate,<21
1790,13,949,High School or College,<21
1790,13,954,Bachelors,41-50
1790,14,379,High School or College,31-40
1790,14,724,Low,41-50
1790,14,801,Graduate,41-50
1790,14,851,Graduate,<21
1790,14,949,High School or College,<21
1790,14,954,Bachelors,41-50
1790,15,379,High School or College,31-40
1790,15,724,Low,41-50
1790,15,801,Graduate,41-50
1790,15,851,Graduate,<21
1790,15,949,High School or College,<21
1790,15,954,Bachelors,41-50
1790,16,379,High School or College,31-40
1790,16,724,Low,41-50
1790,16,801,Graduate,41-50
1790,16,851,Graduate,<21
1790,16,949,High School or College,<21
1790,16,954,Bachelors,41-50
1790,17,379,High School or College,31-40
1790,17,724,Low,41-50
1790,17,801,Graduate,41-50
1790,17,851,Graduate,<21
1790,17,949,High School or College,<21
1790,17,954,Bachelors,41-50
1790,18,379,High School or College,31-40
1790,18,724,Low,41-50
1790,18,801,Graduate,41-50
1790,18,851,Graduate,<21
1790,18,949,High School or College,<21
1790,18,954,Bachelors,41-50
1790,19,379,High School or College,31-40
1790,19,724,Low,41-50
1790,19,801,Graduate,41-50
1790,19,851,Graduate,<21
1790,19,949,High School or College,<21
1790,19,954,Bachelors,41-50
1790,20,379,High School or College,31-40
1790,20,724,Low,41-50
1790,20,801,Graduate,41-50
1790,20,851,Graduate,<21
1790,20,949,High School or College,<21
1790,20,954,Bachelors,41-50
1790,21,379,High School or College,31-40
1790,21,724,Low,41-50
1790,21,801,Graduate,41-50
1790,21,851,Graduate,<21
1790,21,949,High School or College,<21
1790,21,954,Bachelors,41-50
1790,22,379,High School or College,31-40
1790,22,724,Low,41-50
1790,22,801,Graduate,41-50
1790,22,851,Graduate,<21
1790,22,949,High School or College,<21
1790,22,954,Bachelors,41-50
1790,23,379,High School or College,31-40
1790,23,724,Low,41-50
1790,23,801,Graduate,41-50
1790,23,851,Graduate,<21
1790,23,949,High School or College,<21
1790,23,954,Bachelors,41-50
1790,24,379,High School or College,31-40
1790,24,724,Low,41-50
1790,24,801,Graduate,41-50
1790,24,851,Graduate,<21
1790,24,949,High School or College,<21
1790,24,954,Bachelors,41-50
1790,25,379,High School or College,31-40
1790,25,724,Low,41-50
1790,25,801,Graduate,41-50
1790,25,851,Graduate,<21
1790,25,949,High School or College,<21
1790,25,954,Bachelors,41-50
1790,26,379,High School or College,31-40
1790,26,724,Low,41-50
1790,26,801,Graduate,41-50
1790,26,851,Graduate,<21
1790,26,949,High School or College,<21
1790,26,954,Bachelors,41-50
1790,27,379,High School or College,31-40
1790,27,724,Low,41-50
1790,27,801,Graduate,41-50
1790,27,851,Graduate,<21
1790,27,949,High School or College,<21
1790,27,954,Bachelors,41-50
1790,28,379,High School or College,31-40
1790,28,724,Low,41-50
1790,28,801,Graduate,41-50
1790,28,851,Graduate,<21
1790,28,949,High School or College,<21
1790,28,954,Bachelors,41-50
1790,29,379,High School or College,31-40
1790,29,724,Low,41-50
1790,29,801,Graduate,41-50
1790,29,851,Graduate,<21
1790,29,949,High School or College,<21
1790,29,954,Bachelors,41-50
1790,30,379,High School or College,31-40
1790,30,724,Low,41-50
1790,30,801,Graduate,41-50
1790,30,851,Graduate,<21
1790,30,949,High School or College,<21
1790,30,954,Bachelors,41-50
1790,31,379,High School or College,31-40
1790,31,724,Low,41-50
1790,31,801,Graduate,41-50
1790,31,851,Graduate,<21
1790,31,949,High School or College,<21
1790,31,954,Bachelors,41-50
1790,32,379,High School or College,31-40
1790,32,724,Low,41-50
1790,32,801,Graduate,41-50
1790,32,851,Graduate,<21
1790,32,949,High School or College,<21
1790,32,954,Bachelors,41-50
1790,33,379,High School or College,31-40
1790,33,724,Low,41-50
1790,33,801,Graduate,41-50
1790,33,851,Graduate,<21
1790,33,949,High School or College,<21
1790,33,954,Bachelors,41-50
1790,34,379,High School or College,31-40
1790,34,724,Low,41-50
1790,34,801,Graduate,41-50
1790,34,851,Graduate,<21
1790,34,949,High School or College,<21
1790,34,954,Bachelors,41-50
1790,35,379,High School or College,31-40
1790,35,724,Low,41-50
1790,35,801,Graduate,41-50
1790,35,851,Graduate,<21
1790,35,949,High School or College,<21
1790,35,954,Bachelors,41-50
1790,36,379,High School or College,31-40
1790,36,724,Low,41-50
1790,36,801,Graduate,41-50
1790,36,851,Graduate,<21
1790,36,949,High School or College,<21
1790,36,954,Bachelors,41-50
1790,37,379,High School or College,31-40
1790,37,724,Low,41-50
1790,37,801,Graduate,41-50
1790,37,851,Graduate,<21
1790,37,949,High School or College,<21
1790,37,954,Bachelors,41-50
1790,38,379,High School or College,31-40
1790,38,724,Low,41-50
1790,38,801,Graduate,41-50
1790,38,851,Graduate,<21
1790,38,949,High School or College,<21
1790,38,954,Bachelors,41-50
1790,39,379,High School or College,31-40
1790,39,724,Low,41-50
1790,39,801,Graduate,41-50
1790,39,851,Graduate,<21
1790,39,949,High School or College,<21
1790,39,954,Bachelors,41-50
1790,40,379,High School or College,31-40
1790,40,724,Low,41-50
1790,40,801,Graduate,41-50
1790,40,851,Graduate,<21
1790,40,949,High School or College,<21
1790,40,954,Bachelors,41-50
1790,41,379,High School or College,31-40
1790,41,724,Low,41-50
1790,41,801,Graduate,41-50
1790,41,851,Graduate,<21
1790,41,949,High School or College,<21
1790,41,954,Bachelors,41-50
1790,42,379,High School or College,31-40
1790,42,724,Low,41-50
1790,42,801,Graduate,41-50
1790,42,851,Graduate,<21
1790,42,949,High School or College,<21
1790,42,954,Bachelors,41-50
1790,43,379,High School or College,31-40
1790,43,724,Low,41-50
1790,43,801,Graduate,41-50
1790,43,851,Graduate,<21
1790,43,949,High School or College,<21
1790,43,954,Bachelors,41-50
1790,44,379,High School or College,31-40
1790,44,724,Low,41-50
1790,44,801,Graduate,41-50
1790,44,851,Graduate,<21
1790,44,949,High School or College,<21
1790,44,954,Bachelors,41-50
1790,45,379,High School or College,31-40
1790,45,724,Low,41-50
1790,45,801,Graduate,41-50
1790,45,851,Graduate,<21
1790,45,949,High School or College,<21
1790,45,954,Bachelors,41-50
1790,46,379,High School or College,31-40
1790,46,724,Low,41-50
1790,46,801,Graduate,41-50
1790,46,851,Graduate,<21
1790,46,949,High School or College,<21
1790,46,954,Bachelors,41-50
1790,47,379,High School or College,31-40
1790,47,724,Low,41-50
1790,47,801,Graduate,41-50
1790,47,851,Graduate,<21
1790,47,949,High School or College,<21
1790,47,954,Bachelors,41-50
1790,48,379,High School or College,31-40
1790,48,724,Low,41-50
1790,48,801,Graduate,41-50
1790,48,851,Graduate,<21
1790,48,949,High School or College,<21
1790,48,954,Bachelors,41-50
1790,49,379,High School or College,31-40
1790,49,724,Low,41-50
1790,49,801,Graduate,41-50
1790,49,851,Graduate,<21
1790,49,949,High School or College,<21
1790,49,954,Bachelors,41-50
1790,50,379,High School or College,31-40
1790,50,724,Low,41-50
1790,50,801,Graduate,41-50
1790,50,851,Graduate,<21
1790,50,949,High School or College,<21
1790,50,954,Bachelors,41-50
1790,51,379,High School or College,31-40
1790,51,724,Low,41-50
1790,51,801,Graduate,41-50
1790,51,851,Graduate,<21
1790,51,949,High School or College,<21
1790,51,954,Bachelors,41-50
1790,52,379,High School or College,31-40
1790,52,724,Low,41-50
1790,52,801,Graduate,41-50
1790,52,851,Graduate,<21
1790,52,949,High School or College,<21
1790,52,954,Bachelors,41-50
1790,53,379,High School or College,31-40
1790,53,724,Low,41-50
1790,53,801,Graduate,41-50
1790,53,851,Graduate,<21
1790,53,949,High School or College,<21
1790,53,954,Bachelors,41-50
1790,54,379,High School or College,31-40
1790,54,724,Low,41-50
1790,54,801,Graduate,41-50
1790,54,851,Graduate,<21
1790,54,949,High School or College,<21
1790,54,954,Bachelors,41-50
1790,55,379,High School or College,31-40
1790,55,724,Low,41-50
1790,55,801,Graduate,41-50
1790,55,851,Graduate,<21
1790,55,949,High School or College,<21
1790,55,954,Bachelors,41-50
1790,56,379,High School or College,31-40
1790,56,724,Low,41-50
1790,56,801,Graduate,41-50
1790,56,851,Graduate,<21
1790,56,949,High School or College,<21
1790,56,954,Bachelors,41-50
1790,57,379,High School or College,31-40
1790,57,724,Low,41-50
1790,57,801,Graduate,41-50
1790,57,851,Graduate,<21
1790,57,949,High School or College,<21
1790,57,954,Bachelors,41-50
1790,58,379,High School or College,31-40
1790,58,724,Low,41-50
1790,58,801,Graduate,41-50
1790,58,851,Graduate,<21
1790,58,949,High School or College,<21
1790,58,954,Bachelors,41-50
1790,59,379,High School or College,31-40
1790,59,724,Low,41-50
1790,59,801,Graduate,41-50
1790,59,851,Graduate,<21
1790,59,949,High School or College,<21
1790,59,954,Bachelors,41-50
1790,60,379,High School or College,31-40
1790,60,724,Low,41-50
1790,60,801,Graduate,41-50
1790,60,851,Graduate,<21
1790,60,949,High School or College,<21
1790,60,954,Bachelors,41-50
1790,61,379,High School or College,31-40
1790,61,724,Low,41-50
1790,61,801,Graduate,41-50
1790,61,851,Graduate,<21
1790,61,949,High School or College,<21
1790,61,954,Bachelors,41-50
1790,62,379,High School or College,31-40
1790,62,724,Low,41-50
1790,62,801,Graduate,41-50
1790,62,851,Graduate,<21
1790,62,949,High School or College,<21
1790,62,954,Bachelors,41-50
1790,63,379,High School or College,31-40
1790,63,724,Low,41-50
1790,63,801,Graduate,41-50
1790,63,851,Graduate,<21
1790,63,949,High School or College,<21
1790,63,954,Bachelors,41-50
1790,64,379,High School or College,31-40
1790,64,724,Low,41-50
1790,64,801,Graduate,41-50
1790,64,851,Graduate,<21
1790,64,949,High School or College,<21
1790,64,954,Bachelors,41-50
1790,65,379,High School or College,31-40
1790,65,724,Low,41-50
1790,65,801,Graduate,41-50
1790,65,851,Graduate,<21
1790,65,949,High School or College,<21
1790,65,954,Bachelors,41-50
1791,1,298,High School or College,41-50
1791,1,580,High School or College,21-30
1791,1,663,High School or College,21-30
1791,1,799,High School or College,41-50
1791,1,813,High School or College,21-30
1791,1,901,High School or College,31-40
1791,1,907,High School or College,31-40
1791,2,813,High School or College,21-30
1791,3,813,High School or College,21-30
1791,4,813,High School or College,21-30
1791,5,813,High School or College,21-30
1791,6,813,High School or College,21-30
1791,7,813,High School or College,21-30
1791,8,813,High School or College,21-30
1791,9,813,High School or College,21-30
1791,10,813,High School or College,21-30
1791,11,813,High School or College,21-30
1791,12,813,High School or College,21-30
1791,13,813,High School or College,21-30
1791,14,813,High School or College,21-30
1791,15,813,High School or College,21-30
1791,16,813,High School or College,21-30
1791,17,813,High School or College,21-30
1791,18,813,High School or College,21-30
1791,19,813,High School or College,21-30
1791,20,813,High School or College,21-30
1791,21,813,High School or College,21-30
1791,22,813,High School or College,21-30
1791,23,813,High School or College,21-30
1791,24,813,High School or College,21-30
1791,25,813,High School or College,21-30
1791,26,813,High School or College,21-30
1791,27,813,High School or College,21-30
1791,28,813,High School or College,21-30
1791,29,813,High School or College,21-30
1791,30,813,High School or College,21-30
1791,31,813,High School or College,21-30
1791,32,813,High School or College,21-30
1791,33,813,High School or College,21-30
1791,34,813,High School or College,21-30
1791,35,813,High School or College,21-30
1791,36,813,High School or College,21-30
1791,37,813,High School or College,21-30
1791,38,813,High School or College,21-30
1791,39,813,High School or College,21-30
1791,40,813,High School or College,21-30
1791,41,813,High School or College,21-30
1791,42,813,High School or College,21-30
1791,43,813,High School or College,21-30
1791,44,813,High School or College,21-30
1791,45,813,High School or College,21-30
1791,46,813,High School or College,21-30
1791,47,813,High School or College,21-30
1791,48,813,High School or College,21-30
1791,49,813,High School or College,21-30
1791,50,813,High School or College,21-30
1791,51,813,High School or College,21-30
1791,52,813,High School or College,21-30
1791,53,813,High School or College,21-30
1791,54,813,High School or College,21-30
1791,55,813,High School or College,21-30
1791,56,813,High School or College,21-30
1791,57,813,High School or College,21-30
1791,58,813,High School or College,21-30
1791,59,813,High School or College,21-30
1791,60,813,High School or College,21-30
1791,61,813,High School or College,21-30
1791,62,813,High School or College,21-30
1791,63,813,High School or College,21-30
1791,64,813,High School or College,21-30
1791,65,813,High School or College,21-30
1792,1,185,High School or College,31-40
1792,1,205,High School or College,31-40
1792,1,512,High School or College,41-50
1792,1,592,Graduate,31-40
1792,1,605,High School or College,41-50
1792,1,815,High School or College,31-40
1792,1,843,Bachelors,51-60
1792,1,860,High School or College,21-30
1792,1,931,High School or College,21-30
1792,2,185,High School or College,31-40
1792,2,205,High School or College,31-40
1792,2,592,Graduate,31-40
1792,2,815,High School or College,31-40
1792,2,843,Bachelors,51-60
1792,2,931,High School or College,21-30
1792,3,185,High School or College,31-40
1792,3,205,High School or College,31-40
1792,3,592,Graduate,31-40
1792,3,815,High School or College,31-40
1792,3,843,Bachelors,51-60
1792,3,931,High School or College,21-30
1792,4,185,High School or College,31-40
1792,4,205,High School or College,31-40
1792,4,592,Graduate,31-40
1792,4,815,High School or College,31-40
1792,4,843,Bachelors,51-60
1792,4,931,High School or College,21-30
1792,5,185,High School or College,31-40
1792,5,205,High School or College,31-40
1792,5,592,Graduate,31-40
1792,5,815,High School or College,31-40
1792,5,843,Bachelors,51-60
1792,5,931,High School or College,21-30
1792,6,185,High School or College,31-40
1792,6,205,High School or College,31-40
1792,6,592,Graduate,31-40
1792,6,815,High School or College,31-40
1792,6,843,Bachelors,51-60
1792,6,931,High School or College,21-30
1792,7,185,High School or College,31-40
1792,7,205,High School or College,31-40
1792,7,592,Graduate,31-40
1792,7,815,High School or College,31-40
1792,7,843,Bachelors,51-60
1792,7,931,High School or College,21-30
1792,8,185,High School or College,31-40
1792,8,205,High School or College,31-40
1792,8,592,Graduate,31-40
1792,8,815,High School or College,31-40
1792,8,843,Bachelors,51-60
1792,8,931,High School or College,21-30
1792,9,185,High School or College,31-40
1792,9,205,High School or College,31-40
1792,9,592,Graduate,31-40
1792,9,815,High School or College,31-40
1792,9,843,Bachelors,51-60
1792,9,931,High School or College,21-30
1792,10,185,High School or College,31-40
1792,10,205,High School or College,31-40
1792,10,592,Graduate,31-40
1792,10,815,High School or College,31-40
1792,10,843,Bachelors,51-60
1792,10,931,High School or College,21-30
1792,11,185,High School or College,31-40
1792,11,205,High School or College,31-40
1792,11,592,Graduate,31-40
1792,11,815,High School or College,31-40
1792,11,843,Bachelors,51-60
1792,11,931,High School or College,21-30
1792,12,185,High School or College,31-40
1792,12,205,High School or College,31-40
1792,12,592,Graduate,31-40
1792,12,815,High School or College,31-40
1792,12,843,Bachelors,51-60
1792,12,931,High School or College,21-30
1792,13,185,High School or College,31-40
1792,13,205,High School or College,31-40
1792,13,592,Graduate,31-40
1792,13,815,High School or College,31-40
1792,13,843,Bachelors,51-60
1792,13,931,High School or College,21-30
1792,14,185,High School or College,31-40
1792,14,205,High School or College,31-40
1792,14,592,Graduate,31-40
1792,14,815,High School or College,31-40
1792,14,843,Bachelors,51-60
1792,14,931,High School or College,21-30
1792,15,185,High School or College,31-40
1792,15,205,High School or College,31-40
1792,15,592,Graduate,31-40
1792,15,815,High School or College,31-40
1792,15,843,Bachelors,51-60
1792,15,931,High School or College,21-30
1792,16,185,High School or College,31-40
1792,16,205,High School or College,31-40
1792,16,592,Graduate,31-40
1792,16,815,High School or College,31-40
1792,16,843,Bachelors,51-60
1792,16,931,High School or College,21-30
1792,17,185,High School or College,31-40
1792,17,205,High School or College,31-40
1792,17,592,Graduate,31-40
1792,17,815,High School or College,31-40
1792,17,843,Bachelors,51-60
1792,17,931,High School or College,21-30
1792,18,185,High School or College,31-40
1792,18,205,High School or College,31-40
1792,18,592,Graduate,31-40
1792,18,815,High School or College,31-40
1792,18,843,Bachelors,51-60
1792,18,931,High School or College,21-30
1792,19,185,High School or College,31-40
1792,19,205,High School or College,31-40
1792,19,592,Graduate,31-40
1792,19,815,High School or College,31-40
1792,19,843,Bachelors,51-60
1792,19,931,High School or College,21-30
1792,20,185,High School or College,31-40
1792,20,205,High School or College,31-40
1792,20,592,Graduate,31-40
1792,20,815,High School or College,31-40
1792,20,843,Bachelors,51-60
1792,20,931,High School or College,21-30
1792,21,185,High School or College,31-40
1792,21,205,High School or College,31-40
1792,21,592,Graduate,31-40
1792,21,815,High School or College,31-40
1792,21,843,Bachelors,51-60
1792,21,931,High School or College,21-30
1792,22,185,High School or College,31-40
1792,22,205,High School or College,31-40
1792,22,592,Graduate,31-40
1792,22,815,High School or College,31-40
1792,22,843,Bachelors,51-60
1792,22,931,High School or College,21-30
1792,23,185,High School or College,31-40
1792,23,205,High School or College,31-40
1792,23,592,Graduate,31-40
1792,23,815,High School or College,31-40
1792,23,843,Bachelors,51-60
1792,23,931,High School or College,21-30
1792,24,185,High School or College,31-40
1792,24,205,High School or College,31-40
1792,24,592,Graduate,31-40
1792,24,815,High School or College,31-40
1792,24,843,Bachelors,51-60
1792,24,931,High School or College,21-30
1792,25,185,High School or College,31-40
1792,25,205,High School or College,31-40
1792,25,592,Graduate,31-40
1792,25,815,High School or College,31-40
1792,25,843,Bachelors,51-60
1792,25,931,High School or College,21-30
1792,26,185,High School or College,31-40
1792,26,205,High School or College,31-40
1792,26,592,Graduate,31-40
1792,26,815,High School or College,31-40
1792,26,843,Bachelors,51-60
1792,26,931,High School or College,21-30
1792,27,185,High School or College,31-40
1792,27,205,High School or College,31-40
1792,27,592,Graduate,31-40
1792,27,815,High School or College,31-40
1792,27,843,Bachelors,51-60
1792,27,931,High School or College,21-30
1792,28,185,High School or College,31-40
1792,28,205,High School or College,31-40
1792,28,592,Graduate,31-40
1792,28,815,High School or College,31-40
1792,28,843,Bachelors,51-60
1792,28,931,High School or College,21-30
1792,29,185,High School or College,31-40
1792,29,205,High School or College,31-40
1792,29,592,Graduate,31-40
1792,29,815,High School or College,31-40
1792,29,843,Bachelors,51-60
1792,29,931,High School or College,21-30
1792,30,185,High School or College,31-40
1792,30,205,High School or College,31-40
1792,30,592,Graduate,31-40
1792,30,815,High School or College,31-40
1792,30,843,Bachelors,51-60
1792,30,931,High School or College,21-30
1792,31,185,High School or College,31-40
1792,31,205,High School or College,31-40
1792,31,592,Graduate,31-40
1792,31,815,High School or College,31-40
1792,31,843,Bachelors,51-60
1792,31,931,High School or College,21-30
1792,32,185,High School or College,31-40
1792,32,205,High School or College,31-40
